"","subj","cond","item","start","end","duration_ms","duration_s","deg"
"9231",40,3,4,4122453,4126249,3796,3.8,"20"
"9433",40,4,37,4133226,4136772,3546,3.5,"0"
"9527",40,1,34,4138762,4142156,3394,3.4,"20"
"9631",40,2,75,4144465,4147831,3366,3.4,"0"
"9731",40,8,1,4154537,4157235,2698,2.7,"0"
"9933",40,7,32,4163555,4167085,3530,3.5,"20"
"10144",40,2,3,4172601,4175408,2807,2.8,"0"
"10325",40,4,13,4181794,4185250,3456,3.5,"0"
"10529",40,2,67,4190829,4195128,4299,4.3,"0"
"10629",40,6,7,4197736,4202070,4334,4.3,"0"
"10829",40,8,17,4209469,4214097,4628,4.6,"0"
"11029",40,4,69,4219881,4223091,3210,3.2,"0"
"11130",40,8,41,4225185,4228311,3126,3.1,"0"
"11228",40,8,25,4231789,4234687,2898,2.9,"0"
"11425",40,6,15,4240456,4243894,3438,3.4,"0"
"11626",40,6,23,4249875,4252416,2541,2.5,"0"
"11826",40,6,79,4259285,4262472,3187,3.2,"0"
"11920",40,1,26,4264995,4267954,2959,3,"20"
"12125",40,1,58,4274514,4277650,3136,3.1,"20"
"10145",41,8,8,4681507,4684211,2704,2.7,"0"
"1237",41,4,12,4689406,4691606,2200,2.2,"0"
"1432",41,4,28,4696364,4699024,2660,2.7,"0"
"1631",41,5,69,4705201,4707845,2644,2.6,"20"
"1724",41,5,61,4711005,4714010,3005,3,"20"
"1829",41,3,3,4716365,4719221,2856,2.9,"20"
"2029",41,8,80,4723989,4726723,2734,2.7,"0"
"2129",41,5,21,4729518,4732509,2991,3,"20"
"2329",41,6,30,4738366,4740777,2411,2.4,"0"
"2530",41,7,79,4745660,4748366,2706,2.7,"20"
"2624",41,5,77,4750733,4753618,2885,2.9,"20"
"2732",41,7,47,4756497,4759228,2731,2.7,"20"
"2826",41,2,50,4761341,4763654,2313,2.3,"0"
"2928",41,4,68,4765777,4768390,2613,2.6,"0"
"3028",41,1,33,4771023,4773553,2530,2.5,"20"
"3129",41,1,49,4776845,4779420,2575,2.6,"20"
"3227",41,8,24,4785154,4787996,2842,2.8,"0"
"3428",41,7,39,4793823,4796873,3050,3,"20"
"3525",41,7,23,4798872,4801794,2922,2.9,"20"
"3721",41,3,27,4806389,4809362,2973,3,"20"
"3925",41,4,4,4814241,4816717,2476,2.5,"0"
"4130",41,5,53,4822471,4825166,2695,2.7,"20"
"4233",41,7,7,4827292,4829689,2397,2.4,"20"
"4430",41,2,18,4835089,4837306,2217,2.2,"0"
"4626",41,4,36,4842844,4847489,4645,4.6,"0"
"4732",41,6,62,4849504,4853391,3887,3.9,"0"
"4826",41,1,57,4855533,4858069,2536,2.5,"20"
"4931",41,6,78,4862474,4865024,2550,2.5,"0"
"5029",41,5,5,4868750,4872026,3276,3.3,"20"
"5226",41,1,41,4878035,4880518,2483,2.5,"20"
"5332",41,2,34,4882551,4885797,3246,3.2,"0"
"5427",41,2,26,4887973,4890422,2449,2.4,"0"
"5630",41,6,22,4895147,4897505,2358,2.4,"0"
"5827",41,4,76,4905980,4908579,2599,2.6,"0"
"5928",41,6,14,4943683,4945951,2268,2.3,"0"
"6125",41,2,10,4950862,4953204,2342,2.3,"0"
"6323",41,6,6,4958144,4960792,2648,2.6,"0"
"6526",41,3,59,4965143,4967983,2840,2.8,"20"
"6630",41,8,48,4970029,4973200,3171,3.2,"0"
"6724",41,8,64,4976959,4979711,2752,2.8,"0"
"6832",41,3,19,4981784,4984239,2455,2.5,"20"
"7028",41,8,40,4990198,4992521,2323,2.3,"0"
"7138",41,7,31,4995375,4998048,2673,2.7,"20"
"7331",41,3,51,5005270,5007943,2673,2.7,"20"
"7430",41,7,71,5009912,5012422,2510,2.5,"20"
"7533",41,6,54,5015311,5017506,2195,2.2,"0"
"7630",41,4,20,5021343,5023399,2056,2.1,"0"
"7828",41,1,65,5029916,5032513,2597,2.6,"20"
"7933",41,5,13,5034480,5036863,2383,2.4,"20"
"8134",41,8,32,5041380,5043813,2433,2.4,"0"
"8325",41,1,25,5048778,5051237,2459,2.5,"20"
"8532",41,3,35,5057922,5060380,2458,2.5,"20"
"8628",41,5,37,5063245,5066038,2793,2.8,"20"
"8727",41,6,70,5068324,5070676,2352,2.4,"0"
"8832",41,7,55,5074019,5076782,2763,2.8,"20"
"8924",41,2,58,5078703,5081252,2549,2.5,"0"
"9035",41,1,73,5085847,5088480,2633,2.6,"20"
"9130",41,1,9,5090481,5093225,2744,2.7,"20"
"9328",41,3,43,5097923,5100119,2196,2.2,"20"
"9434",41,1,17,5102306,5104994,2688,2.7,"20"
"9632",41,4,60,5109661,5112131,2470,2.5,"0"
"9732",41,6,38,5114821,5117103,2282,2.3,"0"
"9825",41,8,16,5120339,5122854,2515,2.5,"0"
"10022",41,3,11,5127983,5130063,2080,2.1,"20"
"10230",41,2,66,5136698,5140077,3379,3.4,"0"
"10326",41,3,75,5141913,5144221,2308,2.3,"20"
"10428",41,1,1,5147865,5150146,2281,2.3,"20"
"10630",41,4,44,5154925,5157158,2233,2.2,"0"
"10724",41,2,74,5159784,5161915,2131,2.1,"0"
"10830",41,5,45,5163791,5165839,2048,2,"20"
"10925",41,2,2,5169020,5171581,2561,2.6,"0"
"11131",41,6,46,5179625,5182600,2975,3,"0"
"11229",41,2,42,5184740,5186824,2084,2.1,"0"
"11331",41,3,67,5188785,5191316,2531,2.5,"20"
"11426",41,4,52,5196590,5198512,1922,1.9,"0"
"11527",41,8,56,5200472,5202446,1974,2,"0"
"11627",41,7,15,5206537,5208473,1936,1.9,"20"
"11827",41,8,72,5213700,5216889,3189,3.2,"0"
"11921",41,7,63,5218904,5221683,2779,2.8,"20"
"12018",41,5,29,5224498,5227003,2505,2.5,"20"
"10146",42,3,2,1338386,1342297,3911,3.9,"20"
"1238",42,5,68,1349517,1353991,4474,4.5,"20"
"1330",42,4,3,1356051,1360576,4525,4.5,"0"
"1529",42,5,52,1367986,1372478,4492,4.5,"20"
"1632",42,4,67,1374868,1379550,4682,4.7,"0"
"1725",42,5,28,1381629,1385696,4067,4.1,"20"
"1925",42,1,32,1391882,1395813,3931,3.9,"20"
"2130",42,7,62,1401361,1406077,4716,4.7,"20"
"2221",42,1,56,1408140,1411675,3535,3.5,"20"
"2330",42,4,11,1413715,1420418,6703,6.7,"0"
"2531",42,2,33,1429621,1434580,4959,5,"0"
"2625",42,8,7,1437303,1441999,4696,4.7,"0"
"2827",42,6,77,1448238,1452161,3923,3.9,"0"
"2929",42,6,5,1454246,1459950,5704,5.7,"0"
"3130",42,4,43,1465870,1469798,3928,3.9,"0"
"3228",42,3,50,1471840,1475586,3746,3.7,"20"
"3327",42,7,54,1477616,1483737,6121,6.1,"20"
"3429",42,6,53,1486215,1490591,4376,4.4,"0"
"3526",42,5,36,1492612,1497431,4819,4.8,"20"
"3635",42,1,8,1499485,1504362,4877,4.9,"20"
"3831",42,7,14,1510143,1515894,5751,5.8,"20"
"4027",42,5,4,1522456,1527821,5365,5.4,"20"
"4234",42,1,16,1532658,1539712,7054,7.1,"20"
"4431",42,6,29,1544975,1548637,3662,3.7,"0"
"4627",42,8,79,1554086,1558046,3960,4,"0"
"4733",42,2,73,1560258,1564746,4488,4.5,"0"
"4827",42,1,40,1566749,1570787,4038,4,"20"
"4932",42,2,9,1572936,1577487,4551,4.6,"0"
"5130",42,1,48,1582928,1587528,4600,4.6,"20"
"5227",42,2,17,1589631,1595445,5814,5.8,"0"
"5428",42,1,64,1600682,1604845,4163,4.2,"20"
"5526",42,2,1,1607311,1610639,3328,3.3,"0"
"5734",42,5,76,1615344,1618784,3440,3.4,"20"
"5828",42,8,23,1621420,1624337,2917,2.9,"0"
"6032",42,3,66,1629310,1633538,4228,4.2,"20"
"6126",42,8,15,1635306,1638148,2842,2.8,"0"
"6324",42,8,39,1643879,1648626,4747,4.7,"0"
"6431",42,7,22,1650502,1655255,4753,4.8,"20"
"6631",42,7,78,1660573,1665569,4996,5,"20"
"6725",42,6,69,1667494,1671375,3881,3.9,"0"
"6833",42,2,49,1673831,1677251,3420,3.4,"0"
"6927",42,5,20,1679110,1683597,4487,4.5,"20"
"7139",42,2,65,1689120,1693284,4164,4.2,"0"
"7227",42,4,35,1695203,1698542,3339,3.3,"0"
"7332",42,5,12,1700854,1704294,3440,3.4,"20"
"7534",42,4,59,1709795,1713723,3928,3.9,"0"
"7631",42,6,21,1715468,1718299,2831,2.8,"0"
"7829",42,4,19,1723833,1727171,3338,3.3,"0"
"8029",42,8,47,1734232,1737632,3400,3.4,"0"
"8135",42,3,10,1739717,1744274,4557,4.6,"20"
"8326",42,7,70,1749683,1756857,7174,7.2,"20"
"8426",42,7,38,1758633,1762363,3730,3.7,"20"
"8533",42,7,30,1764332,1767625,3293,3.3,"20"
"8728",42,4,51,1772658,1776471,3813,3.8,"0"
"8833",42,6,45,1779713,1783215,3502,3.5,"0"
"8925",42,6,37,1785187,1789071,3884,3.9,"0"
"9036",42,6,13,1791567,1795029,3462,3.5,"0"
"9232",42,3,26,1799946,1804478,4532,4.5,"20"
"9435",42,8,63,1809335,1813196,3861,3.9,"0"
"9528",42,7,6,1815352,1819650,4298,4.3,"20"
"9733",42,6,61,1824746,1828936,4190,4.2,"0"
"9826",42,2,25,1830889,1833980,3091,3.1,"0"
"10023",42,3,18,1840535,1845186,4651,4.7,"20"
"10231",42,4,75,1850493,1853759,3266,3.3,"0"
"10327",42,7,46,1855812,1860072,4260,4.3,"20"
"10429",42,3,34,1862141,1865633,3492,3.5,"20"
"10530",42,1,72,1867667,1870660,2993,3,"20"
"10631",42,4,27,1872381,1875401,3020,3,"0"
"10831",42,1,80,1883375,1887419,4044,4,"20"
"10926",42,1,24,1889786,1893734,3948,3.9,"20"
"11132",42,5,44,1899408,1903031,3623,3.6,"20"
"11230",42,8,55,1905989,1910510,4521,4.5,"0"
"11332",42,3,74,1912415,1917799,5384,5.4,"20"
"11427",42,2,41,1920102,1923585,3483,3.5,"0"
"11528",42,3,42,1925747,1929359,3612,3.6,"20"
"11628",42,8,71,1931452,1937111,5659,5.7,"0"
"11726",42,5,60,1940926,1944314,3388,3.4,"20"
"11828",42,8,31,1946338,1950269,3931,3.9,"0"
"12019",42,3,58,1955195,1959144,3949,3.9,"20"
"12126",42,2,57,1961645,1964835,3190,3.2,"0"
"10147",43,4,58,6108239,6111192,2953,3,"0"
"11106",43,2,48,6113223,6116786,3563,3.6,"0"
"1239",43,2,64,6119631,6122993,3362,3.4,"0"
"1331",43,5,75,6125062,6127451,2389,2.4,"20"
"1433",43,5,35,6129188,6131790,2602,2.6,"20"
"1530",43,5,3,6133831,6136747,2916,2.9,"20"
"1726",43,8,30,6141352,6144132,2780,2.8,"0"
"1926",43,3,49,6149387,6151822,2435,2.4,"20"
"2030",43,1,23,6154363,6156691,2328,2.3,"20"
"2222",43,1,7,6162852,6165994,3142,3.1,"20"
"2426",43,7,29,6170694,6175427,4733,4.7,"20"
"2626",43,7,5,6180897,6184184,3287,3.3,"20"
"2828",43,4,26,6190171,6193438,3267,3.3,"0"
"3029",43,1,47,6199309,6201753,2444,2.4,"20"
"3131",43,6,68,6205091,6207944,2853,2.9,"0"
"3229",43,4,10,6211359,6214049,2690,2.7,"0"
"3430",43,1,15,6219765,6222199,2434,2.4,"20"
"3636",43,4,66,6226596,6229370,2774,2.8,"0"
"3722",43,6,76,6231682,6235167,3485,3.5,"0"
"3832",43,6,12,6237223,6240231,3008,3,"0"
"4028",43,6,4,6245267,6248304,3037,3,"0"
"4235",43,2,8,6252763,6255593,2830,2.8,"0"
"4432",43,7,37,6262941,6267066,4125,4.1,"20"
"4528",43,6,36,6269035,6271814,2779,2.8,"0"
"4628",43,5,19,6273789,6276146,2357,2.4,"20"
"4828",43,7,45,6282645,6285114,2469,2.5,"20"
"4933",43,6,28,6287101,6290129,3028,3,"0"
"5131",43,7,53,6297170,6300321,3151,3.2,"20"
"5228",43,3,9,6302783,6306049,3266,3.3,"20"
"5429",43,4,74,6310652,6313288,2636,2.6,"0"
"5527",43,6,20,6315415,6317854,2439,2.4,"0"
"5735",43,4,50,6323429,6326098,2669,2.7,"0"
"5829",43,7,13,6328830,6331953,3123,3.1,"20"
"6033",43,8,22,6335984,6339262,3278,3.3,"0"
"6235",43,3,73,6343374,6346691,3317,3.3,"20"
"6325",43,1,31,6348796,6352177,3381,3.4,"20"
"6527",43,1,79,6356522,6359626,3104,3.1,"20"
"6632",43,6,60,6361673,6364006,2333,2.3,"0"
"6726",43,6,52,6365978,6368559,2581,2.6,"0"
"6834",43,3,33,6370640,6373279,2639,2.6,"20"
"6928",43,5,67,6375226,6379353,4127,4.1,"20"
"7029",43,8,78,6381570,6384780,3210,3.2,"0"
"7140",43,4,34,6387857,6390792,2935,2.9,"0"
"7228",43,1,55,6392928,6395774,2846,2.8,"20"
"7333",43,3,41,6397765,6400162,2397,2.4,"20"
"7431",43,4,18,6402231,6404912,2681,2.7,"0"
"7632",43,6,44,6412115,6415155,3040,3,"0"
"7731",43,3,57,6417688,6420965,3277,3.3,"20"
"7830",43,4,42,6423410,6426420,3010,3,"0"
"7934",43,3,65,6428619,6431577,2958,3,"20"
"8030",43,5,11,6433517,6435818,2301,2.3,"20"
"8227",43,8,70,6440802,6445115,4313,4.3,"0"
"8327",43,1,63,6447937,6450785,2848,2.8,"20"
"8427",43,2,40,6454370,6457452,3082,3.1,"0"
"8534",43,8,62,6460327,6463385,3058,3.1,"0"
"8629",43,5,51,6465213,6467532,2319,2.3,"20"
"8729",43,5,59,6469457,6472117,2660,2.7,"20"
"8834",43,8,46,6476338,6479319,2981,3,"0"
"8926",43,3,25,6481040,6484696,3656,3.7,"20"
"9131",43,7,77,6489427,6491965,2538,2.5,"20"
"9233",43,2,24,6494954,6497517,2563,2.6,"0"
"9436",43,8,38,6503118,6505855,2737,2.7,"0"
"9529",43,5,27,6507834,6510485,2651,2.7,"20"
"9734",43,7,61,6514930,6518110,3180,3.2,"20"
"9827",43,2,32,6520287,6523641,3354,3.4,"0"
"10024",43,2,56,6527983,6529858,1875,1.9,"0"
"10148",43,1,71,6532044,6534471,2427,2.4,"20"
"10232",43,8,54,6537457,6540338,2881,2.9,"0"
"10328",43,2,72,6542597,6545673,3076,3.1,"0"
"10430",43,1,39,6548366,6551500,3134,3.1,"20"
"10531",43,3,17,6553551,6555950,2399,2.4,"20"
"10725",43,5,43,6560353,6563988,3635,3.6,"20"
"10832",43,3,1,6565991,6568377,2386,2.4,"20"
"11030",43,2,80,6573476,6577908,4432,4.4,"0"
"11133",43,4,2,6579904,6582650,2746,2.7,"0"
"11333",43,7,69,6587149,6589599,2450,2.5,"20"
"11428",43,7,21,6591447,6594036,2589,2.6,"20"
"11629",43,8,6,6598474,6601495,3021,3,"0"
"11829",43,2,16,6606838,6610144,3306,3.3,"0"
"12020",43,8,14,6616464,6624005,7541,7.5,"0"
"10149",44,6,27,7678981,7684506,5525,5.5,"0"
"1240",44,7,28,7689679,7695770,6091,6.1,"20"
"1434",44,1,78,7701573,7708423,6850,6.8,"20"
"1531",44,1,70,7711378,7717815,6437,6.4,"20"
"1633",44,8,53,7719907,7725419,5512,5.5,"0"
"1727",44,2,55,7727544,7732525,4981,5,"0"
"1830",44,3,56,7735427,7738569,3142,3.1,"20"
"1927",44,8,37,7740795,7744777,3982,4,"0"
"2031",44,6,75,7748595,7751377,2782,2.8,"0"
"2131",44,5,26,7754943,7760237,5294,5.3,"20"
"2331",44,5,10,7767805,7771280,3475,3.5,"20"
"2532",44,5,18,7778769,7782790,4021,4,"20"
"2733",44,7,36,7789228,7793058,3830,3.8,"20"
"2829",44,7,60,7795289,7797950,2661,2.7,"20"
"2930",44,5,50,7801214,7804727,3513,3.5,"20"
"3030",44,8,69,7807118,7809952,2834,2.8,"0"
"3132",44,6,59,7812294,7815578,3284,3.3,"0"
"3230",44,3,64,7818433,7821138,2705,2.7,"20"
"3328",44,2,79,7825519,7830309,4790,4.8,"0"
"3431",44,8,13,7832957,7836394,3437,3.4,"0"
"3637",44,8,77,7844122,7847211,3089,3.1,"0"
"3723",44,6,43,7851008,7855000,3992,4,"0"
"3833",44,6,11,7857591,7859737,2146,2.1,"0"
"4029",44,5,42,7867006,7871924,4918,4.9,"20"
"4131",44,3,16,7874685,7877848,3163,3.2,"20"
"4324",44,2,63,7883858,7888268,4410,4.4,"0"
"4433",44,2,39,7890279,7893694,3415,3.4,"0"
"4529",44,5,2,7896604,7899275,2671,2.7,"20"
"4734",44,4,57,7908684,7913263,4579,4.6,"0"
"4829",44,7,4,7917377,7920496,3119,3.1,"20"
"5030",44,4,9,7926920,7930531,3611,3.6,"0"
"5229",44,1,38,7936884,7939648,2764,2.8,"20"
"5333",44,1,46,7943291,7946905,3614,3.6,"20"
"5430",44,4,65,7949029,7953903,4874,4.9,"0"
"5528",44,3,80,7955976,7958669,2693,2.7,"20"
"5631",44,5,74,7960645,7965298,4653,4.7,"20"
"5736",44,2,7,7967379,7970232,2853,2.9,"0"
"5929",44,3,24,7976353,7983095,6742,6.7,"20"
"6127",44,1,54,7990628,7998268,7640,7.6,"20"
"6236",44,8,45,8000770,8002869,2099,2.1,"0"
"6326",44,6,35,8005587,8008299,2712,2.7,"0"
"6432",44,4,73,8011762,8015904,4142,4.1,"0"
"6528",44,6,3,8017861,8020694,2833,2.8,"0"
"6727",44,8,5,8026919,8029705,2786,2.8,"0"
"6929",44,2,15,8036192,8040239,4047,4,"0"
"7141",44,3,8,8045704,8050017,4313,4.3,"20"
"7334",44,5,66,8055547,8058601,3054,3.1,"20"
"7432",44,7,44,8061672,8064649,2977,3,"20"
"7535",44,1,14,8066767,8073213,6446,6.4,"20"
"7732",44,8,29,8080617,8083813,3196,3.2,"0"
"7935",44,3,32,8090212,8094238,4026,4,"20"
"8136",44,2,71,8098872,8101991,3119,3.1,"0"
"8228",44,3,40,8104443,8106976,2533,2.5,"20"
"8328",44,8,61,8108923,8111800,2877,2.9,"0"
"8428",44,2,47,8113768,8116283,2515,2.5,"0"
"8535",44,7,68,8118318,8122937,4619,4.6,"20"
"8630",44,4,41,8125705,8128169,2464,2.5,"0"
"8730",44,3,72,8132645,8136070,3425,3.4,"20"
"8835",44,4,25,8138267,8141987,3720,3.7,"0"
"9037",44,5,58,8149388,8152690,3302,3.3,"20"
"9132",44,4,17,8154862,8158676,3814,3.8,"0"
"9329",44,5,34,8168343,8174340,5997,6,"20"
"9437",44,2,23,8177952,8182090,4138,4.1,"0"
"9633",44,7,12,8188742,8194661,5919,5.9,"20"
"9828",44,3,48,8201103,8203667,2564,2.6,"20"
"9934",44,7,20,8205942,8207773,1831,1.8,"20"
"10150",44,1,22,8212545,8215694,3149,3.1,"20"
"10329",44,1,30,8223900,8226515,2615,2.6,"20"
"10532",44,6,51,8231099,8235050,3951,4,"0"
"10632",44,6,19,8237098,8239403,2305,2.3,"0"
"10833",44,1,62,8246052,8249852,3800,3.8,"20"
"10927",44,8,21,8252288,8254612,2324,2.3,"0"
"11134",44,6,67,8261538,8264348,2810,2.8,"0"
"11231",44,2,31,8266508,8269918,3410,3.4,"0"
"11429",44,7,76,8276084,8283111,7027,7,"20"
"11529",44,7,52,8285429,8288427,2998,3,"20"
"11630",44,4,49,8290417,8292955,2538,2.5,"0"
"11727",44,1,6,8295810,8299654,3844,3.8,"20"
"11922",44,4,1,8306799,8314771,7972,8,"0"
"12127",44,4,33,8321701,8323528,1827,1.8,"0"
"10151",45,7,11,12300939,12304263,3324,3.3,"20"
"1241",45,3,55,12310758,12315866,5108,5.1,"20"
"1332",45,6,2,12319881,12326544,6663,6.7,"0"
"1532",45,5,25,12335677,12340258,4581,4.6,"20"
"1728",45,1,29,12345335,12350055,4720,4.7,"20"
"1928",45,1,5,12355395,12359053,3658,3.7,"20"
"2132",45,2,38,12365126,12368333,3207,3.2,"0"
"2223",45,2,62,12372023,12376361,4338,4.3,"0"
"2332",45,4,32,12382284,12385339,3055,3.1,"0"
"2533",45,1,77,12391011,12394816,3805,3.8,"20"
"2627",45,3,47,12398212,12400839,2627,2.6,"20"
"2734",45,4,72,12403873,12407518,3645,3.6,"0"
"2830",45,5,17,12412695,12416963,4268,4.3,"20"
"3031",45,1,37,12421354,12424432,3078,3.1,"20"
"3133",45,6,74,12427749,12431021,3272,3.3,"0"
"3231",45,8,60,12433389,12437930,4541,4.5,"0"
"3329",45,2,22,12440491,12444890,4399,4.4,"0"
"3527",45,1,13,12451005,12453844,2839,2.8,"20"
"3724",45,5,1,12459204,12461953,2749,2.7,"20"
"3926",45,2,46,12467495,12471254,3759,3.8,"0"
"4030",45,3,23,12474483,12476446,1963,2,"20"
"4236",45,7,51,12481552,12484353,2801,2.8,"20"
"4325",45,7,35,12488698,12492032,3334,3.3,"20"
"4434",45,1,45,12495361,12497572,2211,2.2,"20"
"4530",45,8,44,12500728,12504283,3555,3.6,"0"
"4629",45,1,61,12507367,12510089,2722,2.7,"20"
"4735",45,4,40,12513070,12517096,4026,4,"0"
"4830",45,3,7,12521031,12523874,2843,2.8,"20"
"5031",45,2,30,12531055,12533495,2440,2.4,"0"
"5230",45,3,31,12537810,12541030,3220,3.2,"20"
"5431",45,6,34,12545401,12548675,3274,3.3,"0"
"5529",45,4,16,12552006,12555280,3274,3.3,"0"
"5737",45,3,63,12560581,12563995,3414,3.4,"20"
"5830",45,7,75,12566751,12571482,4731,4.7,"20"
"5930",45,6,42,12574185,12577133,2948,2.9,"0"
"6034",45,5,65,12580462,12585950,5488,5.5,"20"
"6128",45,4,24,12589190,12592280,3090,3.1,"0"
"6327",45,7,43,12597319,12601303,3984,4,"20"
"6433",45,7,27,12603482,12607982,4500,4.5,"20"
"6633",45,4,48,12612389,12615435,3046,3,"0"
"6728",45,8,4,12619520,12621675,2155,2.2,"0"
"6930",45,3,39,12627119,12629932,2813,2.8,"20"
"7030",45,6,50,12633209,12638623,5414,5.4,"0"
"7142",45,2,78,12642965,12646100,3135,3.1,"0"
"7229",45,8,52,12648733,12651468,2735,2.7,"0"
"7335",45,3,15,12655125,12658061,2936,2.9,"20"
"7536",45,1,69,12665747,12668283,2536,2.5,"20"
"7633",45,5,57,12671092,12673803,2711,2.7,"20"
"7733",45,2,70,12676493,12679109,2616,2.6,"0"
"7831",45,4,80,12683127,12684949,1822,1.8,"0"
"7936",45,6,66,12687145,12690079,2934,2.9,"0"
"8031",45,3,71,12692247,12694533,2286,2.3,"20"
"8137",45,8,68,12697328,12699441,2113,2.1,"0"
"8229",45,4,64,12701986,12704039,2053,2.1,"0"
"8329",45,1,21,12706653,12708951,2298,2.3,"20"
"8536",45,8,20,12715053,12718261,3208,3.2,"0"
"8731",45,8,12,12724955,12727742,2787,2.8,"0"
"8927",45,7,3,12732303,12734582,2279,2.3,"20"
"9133",45,2,54,12740408,12742952,2544,2.5,"0"
"9234",45,3,79,12745363,12747620,2257,2.3,"20"
"9330",45,5,41,12750442,12752562,2120,2.1,"20"
"9438",45,8,76,12756372,12758782,2410,2.4,"0"
"9530",45,5,73,12761646,12765465,3819,3.8,"20"
"9634",45,5,9,12769074,12771001,1927,1.9,"20"
"9829",45,7,19,12776085,12778044,1959,2,"20"
"10025",45,2,14,12786357,12790569,4212,4.2,"0"
"10233",45,8,36,12796032,12799143,3111,3.1,"0"
"10330",45,2,6,12803983,12806478,2495,2.5,"0"
"10533",45,4,8,12812509,12815497,2988,3,"0"
"10726",45,6,10,12825360,12828230,2870,2.9,"0"
"10928",45,8,28,12833381,12836128,2747,2.7,"0"
"11135",45,6,18,12842002,12845854,3852,3.9,"0"
"11334",45,7,67,12850073,12854119,4046,4,"20"
"11430",45,1,53,12857714,12860388,2674,2.7,"20"
"11530",45,6,26,12867198,12869966,2768,2.8,"0"
"11728",45,4,56,12879750,12881903,2153,2.2,"0"
"11830",45,6,58,12884932,12887743,2811,2.8,"0"
"11923",45,5,33,12890354,12892382,2028,2,"20"
"12021",45,5,49,12895161,12896893,1732,1.7,"20"
"12128",45,7,59,12900994,12904174,3180,3.2,"20"
"10152",46,5,80,309622,312876,3254,3.3,"20"
"11107",46,3,38,315035,318071,3036,3,"20"
"1242",46,1,76,320861,326569,5708,5.7,"20"
"1333",46,1,28,328841,331507,2666,2.7,"20"
"1533",46,1,36,336976,339439,2463,2.5,"20"
"1634",46,6,25,341445,343602,2157,2.2,"0"
"1831",46,7,42,348340,352768,4428,4.4,"20"
"1929",46,5,56,355080,357272,2192,2.2,"20"
"2032",46,5,40,359618,362069,2451,2.5,"20"
"2133",46,6,57,364906,367962,3056,3.1,"0"
"2224",46,1,20,370257,373485,3228,3.2,"20"
"2427",46,7,74,379596,383045,3449,3.4,"20"
"2534",46,1,68,385273,387204,1931,1.9,"20"
"2628",46,8,75,389504,391989,2485,2.5,"0"
"2735",46,5,8,394604,397812,3208,3.2,"20"
"2931",46,7,18,402733,405204,2471,2.5,"20"
"3134",46,6,41,409907,413006,3099,3.1,"0"
"3232",46,3,62,414969,418770,3801,3.8,"20"
"3330",46,8,3,420939,423422,2483,2.5,"0"
"3528",46,8,11,429226,432604,3378,3.4,"0"
"3725",46,8,19,437533,440246,2713,2.7,"0"
"3927",46,7,26,445741,448351,2610,2.6,"20"
"4132",46,4,79,453609,456677,3068,3.1,"0"
"4237",46,2,13,458763,461918,3155,3.2,"0"
"4435",46,2,21,467412,469776,2364,2.4,"0"
"4630",46,3,46,474747,477214,2467,2.5,"20"
"4736",46,3,22,479169,481967,2798,2.8,"20"
"4934",46,4,63,488090,490579,2489,2.5,"0"
"5032",46,6,73,493421,496087,2666,2.7,"0"
"5132",46,2,45,498375,500901,2526,2.5,"0"
"5231",46,1,44,504394,506535,2141,2.1,"20"
"5334",46,4,7,508637,511411,2774,2.8,"0"
"5530",46,6,65,516790,520073,3283,3.3,"0"
"5632",46,2,61,522104,524509,2405,2.4,"0"
"5738",46,5,24,527624,530842,3218,3.2,"20"
"5931",46,8,59,536168,539818,3650,3.6,"0"
"6035",46,3,70,542014,544723,2709,2.7,"20"
"6129",46,8,43,546760,548612,1852,1.9,"0"
"6237",46,1,60,550597,554119,3522,3.5,"20"
"6328",46,4,31,557003,559422,2419,2.4,"0"
"6529",46,8,51,564651,566826,2175,2.2,"0"
"6634",46,6,33,569059,571520,2461,2.5,"0"
"6729",46,2,77,573608,576446,2838,2.8,"0"
"6835",46,2,5,578486,580647,2161,2.2,"0"
"7031",46,7,66,585417,588489,3072,3.1,"20"
"7143",46,3,30,590386,592414,2028,2,"20"
"7336",46,4,23,596839,599064,2225,2.2,"0"
"7537",46,1,12,604815,607403,2588,2.6,"20"
"7734",46,3,54,612644,614897,2253,2.3,"20"
"7832",46,1,52,616783,619041,2258,2.3,"20"
"7937",46,3,6,623816,627384,3568,3.6,"20"
"8138",46,5,48,633992,635831,1839,1.8,"20"
"8230",46,7,2,638239,640028,1789,1.8,"20"
"8429",46,3,78,647999,651718,3719,3.7,"20"
"8537",46,6,1,655386,658717,3331,3.3,"0"
"8732",46,7,10,663744,666300,2556,2.6,"20"
"8928",46,6,49,671238,674520,3282,3.3,"0"
"9038",46,8,35,676991,679539,2548,2.5,"0"
"9134",46,4,55,682900,686116,3216,3.2,"0"
"9235",46,5,72,688451,692262,3811,3.8,"20"
"9331",46,2,29,695146,697737,2591,2.6,"0"
"9531",46,5,64,702350,704268,1918,1.9,"20"
"9635",46,4,39,706685,709423,2738,2.7,"0"
"9735",46,5,32,712092,714246,2154,2.2,"20"
"9935",46,6,17,719047,721155,2108,2.1,"0"
"10153",46,8,67,728583,731951,3368,3.4,"0"
"10234",46,8,27,734512,737663,3151,3.2,"0"
"10431",46,4,15,742560,744308,1748,1.7,"0"
"10633",46,2,69,750527,752665,2138,2.1,"0"
"10727",46,5,16,754737,756888,2151,2.2,"20"
