"","sub","item","cond","seq","line","dataFile","prev","deg","Nfix_1st","Nfix_2nd","Nfix_all"
"118625",46,74,5,70,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",6,6,19
"118644",46,110,5,71,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",7,4,14
"118658",46,56,5,72,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",9,1,15
"118674",46,133,4,73,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",6,1,16
"118691",46,84,3,74,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",9,6,20
"118712",46,27,6,75,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",8,6,16
"118728",46,123,6,76,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",9,7,22
"118751",46,97,4,77,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",8,3,16
"118767",46,102,3,78,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",10,5,17
"118786",46,88,1,79,1,"D:/Data/E2DEG/E2DEG46.asc","valid","0",8,3,17
"118804",46,81,6,80,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",7,1,14
"118820",46,118,1,81,1,"D:/Data/E2DEG/E2DEG46.asc","valid","0",8,2,17
"118839",46,125,2,82,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",6,1,13
"118853",46,92,5,83,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",9,7,22
"118879",46,103,4,84,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",8,7,16
"118896",46,138,3,85,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",8,0,15
"118911",46,31,4,86,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",12,5,21
"118932",46,21,6,87,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",3,2,13
"118947",46,24,3,88,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",6,8,18
"118965",46,82,1,89,1,"D:/Data/E2DEG/E2DEG46.asc","valid","0",9,4,18
"118983",46,25,4,90,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",5,1,14
"119000",46,51,6,91,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",7,2,15
"119015",46,8,5,92,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",8,1,17
"119034",46,90,3,93,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",10,1,15
"119050",46,63,6,94,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",7,6,19
"119071",46,47,2,95,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",8,5,16
"119089",46,135,6,96,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",10,3,21
"119111",46,86,5,97,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",9,2,15
"119127",46,36,3,98,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",5,3,13
"119141",46,122,5,99,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",5,2,11
"119156",46,136,1,100,1,"D:/Data/E2DEG/E2DEG46.asc","valid","0",1,0,12
"119169",46,43,4,101,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",5,7,14
"119184",46,35,2,102,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",8,0,16
"119200",46,80,5,103,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",9,4,17
"119217",46,59,2,104,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",11,2,20
"119237",46,49,4,105,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",6,1,15
"119255",46,50,5,106,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",8,0,15
"119270",46,124,1,107,1,"D:/Data/E2DEG/E2DEG46.asc","valid","0",9,0,15
"119285",46,1,4,108,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",9,3,17
"119303",46,45,6,109,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",9,0,15
"119319",46,107,2,110,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",9,4,18
"119337",46,109,4,111,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",4,3,13
"119353",46,116,5,112,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",6,3,16
"119370",46,105,6,113,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",5,5,14
"119386",46,93,6,114,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",8,0,15
"119403",46,42,3,115,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",8,0,13
"119416",46,54,3,116,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",11,0,16
"119432",46,78,3,117,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",3,1,10
"119443",46,120,3,119,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",6,5,15
"119459",46,7,4,120,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",9,2,17
"119479",46,83,2,121,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",10,6,20
"119499",46,73,4,122,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",7,2,14
"119513",46,99,6,123,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",7,3,17
"119530",46,131,2,124,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",6,2,17
"119549",46,18,3,125,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",7,0,12
"119565",46,127,4,126,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",0,0,11
"119576",46,30,3,127,1,"D:/Data/E2DEG/E2DEG46.asc","mask","0",9,3,14
"119590",46,14,5,128,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",6,0,14
"119606",46,62,5,129,1,"D:/Data/E2DEG/E2DEG46.asc","orth","20",8,1,14
"119620",46,41,2,130,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",8,5,16
"119636",46,23,2,131,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",7,8,18
"119656",46,17,2,132,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",12,3,21
"119677",46,91,4,133,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",7,4,17
"119694",46,121,4,134,1,"D:/Data/E2DEG/E2DEG46.asc","valid","20",9,1,16
"119710",46,53,2,135,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",9,9,22
"119732",46,65,2,136,1,"D:/Data/E2DEG/E2DEG46.asc","orth","0",8,2,17
"119749",46,22,1,137,1,"D:/Data/E2DEG/E2DEG46.asc","valid","0",6,1,17
"119766",46,15,6,138,1,"D:/Data/E2DEG/E2DEG46.asc","mask","20",7,3,13
"119779",47,96,4,1,NA,"D:/Data/E2DEG/E2DEG47.asc","valid","20",12,3,20
"119799",47,123,1,2,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",11,2,19
"119820",47,55,5,3,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",8,2,13
"119833",47,80,6,4,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",11,3,17
"119853",47,15,1,5,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",7,1,13
"119869",47,3,1,6,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",8,1,14
"119885",47,56,6,7,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",8,7,19
"119909",47,112,2,8,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",10,2,14
"119923",47,34,2,9,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",9,2,14
"119939",47,91,5,10,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",9,1,13
"119956",47,5,3,11,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",10,0,17
"119973",47,135,1,12,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",9,2,19
"119994",47,18,4,13,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",7,4,13
"120011",47,82,2,14,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",7,4,15
"120030",47,46,2,15,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",11,1,18
"120048",47,12,4,16,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",9,1,15
"120066",47,134,6,17,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",9,0,14
"120082",47,65,3,18,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",9,2,15
"120102",47,61,5,19,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",7,2,14
"120117",47,6,4,20,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",9,1,13
"120132",47,137,3,21,NA,"D:/Data/E2DEG/E2DEG47.asc","mask","0",8,6,18
"120153",47,131,3,22,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",6,1,13
"120171",47,89,3,23,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",10,3,17
"120190",47,22,2,24,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",7,2,14
"120204",47,138,4,25,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",12,3,18
"120224",47,115,5,26,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",9,2,14
"120238",47,32,6,27,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",8,3,16
"120256",47,13,5,28,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",11,4,19
"120277",47,132,4,29,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",6,0,9
"120290",47,11,3,30,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",7,1,13
"120306",47,52,2,31,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",9,1,13
"120321",47,127,5,32,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",7,3,15
"120338",47,83,3,33,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",11,1,15
"120355",47,87,1,34,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",7,3,15
"120372",47,37,5,35,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",7,2,14
"120392",47,119,3,36,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",11,0,17
"120411",47,84,4,37,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",9,2,15
"120428",47,10,2,38,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",10,0,15
"120445",47,40,2,39,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",8,5,19
"120466",47,133,5,40,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",7,2,16
"120486",47,85,5,41,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",7,2,14
"120502",47,113,3,42,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",7,0,11
"120515",47,57,1,43,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",8,0,16
"120531",47,126,4,44,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",7,0,14
"120545",47,47,3,45,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",6,2,13
"120560",47,25,5,46,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",10,1,18
"120578",47,76,2,47,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",10,2,15
"120597",47,16,2,48,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",8,4,18
"120617",47,77,3,49,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",9,0,14
"120634",47,20,6,50,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",9,0,13
"120650",47,136,2,51,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",6,3,12
"120662",47,122,6,52,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",8,1,13
"120675",47,101,3,53,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",8,2,15
"120693",47,128,6,54,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",8,1,14
"120711",47,30,4,55,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",5,1,10
"120723",47,102,4,56,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",8,1,12
"120735",47,103,5,57,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",10,3,16
"120753",47,88,2,58,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",9,0,15
"120772",47,41,3,59,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",7,0,13
"120785",47,50,6,60,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",9,0,14
"120799",47,33,1,61,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",10,0,15
"120816",47,64,2,62,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",9,0,13
"120831",47,93,1,63,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",7,1,13
"120846",47,94,2,64,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",8,0,13
"120863",47,116,6,65,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",8,3,13
"120878",47,1,5,66,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",6,1,13
"120895",47,45,1,67,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",6,0,11
"120910",47,51,1,68,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",8,1,14
"120924",47,120,4,69,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",9,0,14
"120938",47,125,3,70,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",6,1,11
"120951",47,108,4,71,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",8,4,18
"120969",47,117,1,72,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",6,3,13
"120986",47,14,6,73,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",9,0,14
"121003",47,54,4,74,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",7,1,12
"121017",47,79,5,75,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",5,0,13
"121033",47,39,1,76,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",8,0,14
"121049",47,72,4,77,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",5,4,11
"121060",47,121,5,78,NA,"D:/Data/E2DEG/E2DEG47.asc","orth","20",7,0,13
"121075",47,7,5,79,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",6,0,12
"121089",47,17,3,80,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",7,0,15
"121109",47,9,1,81,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",7,3,17
"121128",47,98,6,82,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",7,0,10
"121141",47,28,2,83,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",7,0,11
"121155",47,95,3,84,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",10,6,22
"121179",47,111,1,85,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",8,2,16
"121197",47,74,6,86,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",8,0,14
"121215",47,59,3,87,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",7,3,16
"121233",47,104,6,88,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",8,2,17
"121252",47,99,1,89,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",7,0,14
"121271",47,53,3,90,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",8,1,13
"121288",47,42,4,91,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",7,2,14
"121304",47,49,5,92,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",10,1,17
"121321",47,60,4,93,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",10,0,17
"121340",47,86,6,94,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",6,0,12
"121356",47,105,1,95,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",6,0,9
"121365",47,67,5,96,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",7,1,13
"121380",47,124,2,97,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",6,0,12
"121394",47,35,3,98,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",6,0,13
"121411",47,129,1,99,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",4,0,11
"121422",47,73,5,100,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",8,0,14
"121436",47,118,2,101,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",7,0,13
"121452",47,81,1,102,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",7,2,12
"121469",47,19,5,103,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",5,1,12
"121482",47,48,4,104,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",5,1,9
"121491",47,100,2,105,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",6,0,10
"121504",47,106,2,106,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",5,0,11
"121519",47,26,6,107,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",7,0,13
"121533",47,27,1,108,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",9,0,14
"121547",47,29,3,109,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",6,0,11
"121560",47,24,4,110,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",7,0,12
"121574",47,63,1,111,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",6,0,13
"121591",47,68,6,112,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",7,0,14
"121605",47,97,5,113,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",8,1,15
"121622",47,31,5,114,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",9,1,14
"121638",47,43,5,115,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",4,1,10
"121652",47,107,3,116,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",7,2,15
"121668",47,4,2,117,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",8,2,19
"121688",47,110,6,118,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",8,0,14
"121702",47,23,3,119,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",5,4,14
"121718",47,58,2,120,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",9,1,15
"121735",47,2,6,121,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",7,1,16
"121753",47,75,1,122,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",7,1,15
"121770",47,71,3,123,1,"D:/Data/E2DEG/E2DEG47.asc","mask","0",6,5,15
"121785",47,70,2,124,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",11,0,17
"121802",47,90,4,125,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",8,1,14
"121816",47,109,5,126,1,"D:/Data/E2DEG/E2DEG47.asc","orth","20",7,1,16
"121834",47,36,4,127,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",8,0,13
"121849",47,8,6,128,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",10,0,16
"121870",47,38,6,129,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",6,1,11
"121883",47,69,1,130,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",5,0,11
"121897",47,92,6,131,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",5,0,14
"121913",47,62,6,132,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",8,0,13
"121926",47,78,4,133,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",4,0,8
"121936",47,21,1,134,1,"D:/Data/E2DEG/E2DEG47.asc","valid","0",6,0,13
"121951",47,114,4,135,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",7,0,11
"121962",47,66,4,136,1,"D:/Data/E2DEG/E2DEG47.asc","valid","20",7,0,13
"121975",47,44,6,137,1,"D:/Data/E2DEG/E2DEG47.asc","mask","20",5,0,11
"121990",47,130,2,138,1,"D:/Data/E2DEG/E2DEG47.asc","orth","0",8,0,16
"122006",48,4,3,1,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",8,3,18
"122024",48,84,5,2,NA,"D:/Data/E2DEG/E2DEG48.asc","orth","20",11,6,19
"122043",48,31,6,3,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",9,10,21
"122066",48,50,1,4,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",6,17,25
"122099",48,107,4,5,1,"D:/Data/E2DEG/E2DEG48.asc","valid","20",5,5,15
"122118",48,97,6,6,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",9,2,15
"122134",48,103,6,7,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",9,3,17
"122155",48,127,6,8,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",8,17,26
"122181",48,46,3,9,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",10,6,19
"122202",48,57,2,10,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",8,15,24
"122230",48,117,2,11,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",6,2,15
"122245",48,104,1,12,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",9,3,19
"122269",48,74,1,13,NA,"D:/Data/E2DEG/E2DEG48.asc","valid","0",4,0,12
"122285",48,100,3,14,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",6,11,19
"122308",48,64,3,15,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",9,22,34
"122346",48,21,2,16,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",11,26,38
"122394",48,109,6,17,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",8,4,19
"122414",48,78,5,18,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",7,19,27
"122448",48,48,5,19,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",5,3,10
"122458",48,112,3,20,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",6,7,17
"122479",48,126,5,21,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",8,10,19
"122498",48,24,5,22,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",10,11,23
"122523",48,32,1,23,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",7,3,17
"122542",48,66,5,24,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",6,2,12
"122556",48,111,2,25,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",9,3,18
"122576",48,95,4,26,1,"D:/Data/E2DEG/E2DEG48.asc","valid","20",10,4,18
"122596",48,130,3,27,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",13,2,20
"122616",48,6,5,28,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",8,12,22
"122639",48,105,2,29,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",9,2,14
"122653",48,60,5,30,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",7,8,20
"122677",48,36,5,31,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",6,10,19
"122698",48,79,6,32,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",6,3,17
"122716",48,133,6,33,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",7,3,18
"122734",48,20,1,34,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",9,9,22
"122756",48,108,5,35,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",9,4,18
"122775",48,52,3,36,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",7,13,24
"122802",48,34,3,37,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",7,19,28
"122834",48,22,3,38,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",9,8,20
"122857",48,80,1,39,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",11,15,28
"122887",48,123,2,40,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",11,8,23
"122912",48,138,5,41,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",10,6,19
"122933",48,51,2,42,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",8,6,18
"122954",48,87,2,43,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",9,2,18
"122973",48,73,6,44,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",8,6,20
"122993",48,40,3,45,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",10,3,20
"123013",48,98,1,46,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",10,12,24
"123037",48,102,5,47,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",8,0,13
"123051",48,61,6,48,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",9,9,21
"123074",48,29,4,49,1,"D:/Data/E2DEG/E2DEG48.asc","valid","20",10,7,20
"123098",48,68,1,50,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",4,8,17
"123123",48,67,6,51,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",8,1,13
"123136",48,124,3,52,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",8,7,21
"123157",48,115,6,53,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",6,2,14
"123171",48,2,1,54,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",10,3,18
"123191",48,33,2,55,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",7,12,23
"123216",48,83,4,56,1,"D:/Data/E2DEG/E2DEG48.asc","valid","20",8,9,21
"123238",48,8,1,57,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",8,3,16
"123258",48,86,1,58,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",8,4,16
"123274",48,76,3,59,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",8,5,16
"123292",48,132,5,60,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",12,16,30
"123323",48,15,2,61,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",6,2,11
"123337",48,122,1,62,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",6,2,12
"123349",48,44,1,63,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",7,3,15
"123367",48,116,1,64,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",9,2,14
"123383",48,92,1,65,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",11,14,28
"123413",48,62,1,66,1,"D:/Data/E2DEG/E2DEG48.asc","valid","0",8,3,15
"123428",48,90,5,67,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",8,5,17
"123446",48,47,4,68,1,"D:/Data/E2DEG/E2DEG48.asc","valid","20",6,2,13
"123459",48,41,4,69,1,"D:/Data/E2DEG/E2DEG48.asc","valid","20",12,2,18
"123477",48,10,3,70,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",11,8,24
"123501",48,70,3,71,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",10,8,22
"123523",48,63,2,72,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",8,5,17
"123541",48,77,4,73,1,"D:/Data/E2DEG/E2DEG48.asc","valid","20",9,1,16
"123557",48,17,4,74,1,"D:/Data/E2DEG/E2DEG48.asc","valid","20",11,4,20
"123577",48,82,3,75,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",8,5,19
"123596",48,101,4,76,1,"D:/Data/E2DEG/E2DEG48.asc","valid","20",10,1,15
"123613",48,35,4,77,1,"D:/Data/E2DEG/E2DEG48.asc","valid","20",10,3,17
"123630",48,125,4,78,1,"D:/Data/E2DEG/E2DEG48.asc","valid","20",7,7,17
"123650",48,94,3,79,1,"D:/Data/E2DEG/E2DEG48.asc","mask","0",8,4,17
"123669",48,121,6,80,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",10,2,16
"123686",48,129,2,81,1,"D:/Data/E2DEG/E2DEG48.asc","orth","0",10,3,17
"123703",48,91,6,82,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",10,3,17
"123722",48,120,5,83,1,"D:/Data/E2DEG/E2DEG48.asc","orth","20",7,5,16
"123738",48,49,6,84,1,"D:/Data/E2DEG/E2DEG48.asc","mask","20",11,4,21
