"","subj","cond","item","start","end","duration_ms","duration_s","deg"
"11336",55,1,3,5173402,5175680,2278,2.3,"20"
"11540",55,7,57,5181250,5185538,4288,4.3,"20"
"11638",55,4,14,5187858,5191353,3495,3.5,"0"
"11835",55,8,74,5195997,5199708,3711,3.7,"0"
"11941",55,7,9,5202096,5205699,3603,3.6,"20"
"12131",55,4,70,5210328,5215111,4783,4.8,"0"
"10170",56,2,59,6801636,6806804,5168,5.2,"0"
"11152",56,6,79,6809593,6820549,10956,11,"0"
"1246",56,4,61,6822501,6827600,5099,5.1,"0"
"1342",56,4,45,6829300,6833759,4459,4.5,"0"
"1436",56,6,55,6837022,6842008,4986,5,"0"
"1535",56,4,13,6846611,6860364,13753,13.8,"0"
"1737",56,5,14,6869449,6875423,5974,6,"20"
"1939",56,7,56,6883543,6888549,5006,5,"20"
"2039",56,6,63,6891283,6898150,6867,6.9,"0"
"2138",56,6,47,6901536,6904767,3231,3.2,"0"
"2242",56,2,35,6906522,6910742,4220,4.2,"0"
"2338",56,5,6,6912553,6917827,5274,5.3,"20"
"2536",56,3,52,6926686,6930717,4031,4,"20"
"2642",56,5,62,6932739,6941417,8678,8.7,"20"
"2740",56,4,37,6943556,6949435,5879,5.9,"0"
"2837",56,2,51,6954392,6958319,3927,3.9,"0"
"2943",56,8,65,6959953,6966707,6754,6.8,"0"
"3037",56,7,64,6968464,6975320,6856,6.9,"20"
"3138",56,6,7,6976994,6982183,5189,5.2,"0"
"3344",56,8,25,6990756,6995218,4462,4.5,"0"
"3540",56,3,68,6998964,7003511,4547,4.5,"20"
"3639",56,8,49,7004981,7008568,3587,3.6,"0"
"3739",56,1,42,7011453,7015947,4494,4.5,"20"
"3840",56,3,4,7020602,7024713,4111,4.1,"20"
"4040",56,7,72,7028759,7037694,8935,8.9,"20"
"4139",56,3,44,7039759,7044618,4859,4.9,"20"
"4243",56,5,70,7046119,7050868,4749,4.7,"20"
"4336",56,1,18,7054125,7058482,4357,4.4,"20"
"4542",56,2,3,7062956,7068684,5728,5.7,"0"
"4741",56,3,28,7073494,7080273,6779,6.8,"20"
"4934",56,4,29,7085394,7088591,3197,3.2,"0"
"5142",56,3,76,7092356,7098281,5925,5.9,"20"
"5232",56,1,10,7100973,7108701,7728,7.7,"20"
"5439",56,8,41,7114618,7118891,4273,4.3,"0"
"5541",56,2,75,7121863,7125578,3715,3.7,"0"
"5636",56,5,30,7127403,7131282,3879,3.9,"20"
"5841",56,7,24,7134696,7140739,6043,6,"20"
"6040",56,2,27,7144995,7147737,2742,2.7,"0"
"6237",56,6,23,7152782,7155712,2930,2.9,"0"
"6438",56,7,16,7159041,7164398,5357,5.4,"20"
"6643",56,8,1,7168593,7171392,2799,2.8,"0"
"6842",56,4,5,7175088,7179645,4557,4.6,"0"
"7043",56,8,73,7184996,7189713,4717,4.7,"0"
"7137",56,8,17,7192140,7198498,6358,6.4,"0"
"7337",56,7,8,7203143,7209562,6419,6.4,"20"
"7533",56,5,38,7213298,7221223,7925,7.9,"20"
"7643",56,1,50,7223693,7230099,6406,6.4,"20"
"7738",56,5,54,7232594,7237983,5389,5.4,"20"
"7840",56,4,21,7239645,7242326,2681,2.7,"0"
"8037",56,1,66,7246419,7250951,4532,4.5,"20"
"8139",56,1,26,7253541,7258565,5024,5,"20"
"8338",56,2,67,7263982,7267871,3889,3.9,"0"
"8440",56,2,11,7270204,7273660,3456,3.5,"0"
"8639",56,4,77,7277268,7284585,7317,7.3,"0"
"8738",56,8,57,7286146,7288912,2766,2.8,"0"
"8839",56,7,40,7290459,7295447,4988,5,"20"
"8941",56,7,32,7298500,7302383,3883,3.9,"20"
"9137",56,8,9,7307157,7312541,5384,5.4,"0"
"9337",56,6,31,7317616,7323674,6058,6.1,"0"
"9540",56,8,33,7327796,7330571,2775,2.8,"0"
"9644",56,3,60,7332062,7337602,5540,5.5,"20"
"9735",56,4,53,7339274,7344211,4937,4.9,"0"
"9842",56,3,36,7345664,7349230,3566,3.6,"20"
"9944",56,3,20,7351585,7358656,7071,7.1,"20"
"10171",56,5,22,7363010,7371514,8504,8.5,"20"
"10340",56,4,69,7376053,7381660,5607,5.6,"0"
"10437",56,2,19,7383086,7385499,2413,2.4,"0"
"10637",56,7,48,7392185,7397115,4930,4.9,"20"
"10742",56,6,39,7398540,7401511,2971,3,"0"
"10837",56,6,15,7403774,7406969,3195,3.2,"0"
"11035",56,1,58,7410420,7415517,5097,5.1,"20"
"11153",56,1,2,7416837,7420167,3330,3.3,"20"
"11337",56,6,71,7424566,7428666,4100,4.1,"0"
"11437",56,1,34,7430029,7433635,3606,3.6,"20"
"11541",56,7,80,7434994,7437975,2981,3,"20"
"11639",56,1,74,7440511,7444416,3905,3.9,"20"
"11742",56,2,43,7445777,7447960,2183,2.2,"0"
"11836",56,3,12,7450386,7454623,4237,4.2,"20"
"12042",56,5,46,7459339,7466444,7105,7.1,"20"
"12132",56,5,78,7467862,7471743,3881,3.9,"20"
"10172",57,8,40,8828199,8834155,5956,6,"0"
"11154",57,6,22,8836801,8841277,4476,4.5,"0"
"1343",57,3,59,8845680,8852475,6795,6.8,"20"
"1437",57,1,49,8854210,8860667,6457,6.5,"20"
"1536",57,5,69,8862453,8867071,4618,4.6,"20"
"1636",57,3,11,8869912,8874663,4751,4.8,"20"
"1843",57,2,2,8879408,8885920,6512,6.5,"0"
"2040",57,6,30,8890374,8893843,3469,3.5,"0"
"2243",57,6,62,8897146,8902683,5537,5.5,"0"
"2339",57,5,37,8904092,8909252,5160,5.2,"20"
"2432",57,7,55,8910976,8915570,4594,4.6,"20"
"2537",57,8,72,8917582,8924819,7237,7.2,"0"
"2643",57,3,43,8926243,8932456,6213,6.2,"20"
"2741",57,2,74,8933935,8939816,5881,5.9,"0"
"2838",57,8,48,8941367,8946097,4730,4.7,"0"
"2944",57,8,8,8947544,8952486,4942,4.9,"0"
"3139",57,6,14,8957772,8962123,4351,4.4,"0"
"3345",57,8,24,8966911,8973879,6968,7,"0"
"3541",57,4,4,8978953,8982677,3724,3.7,"0"
"3740",57,7,15,8986225,8991175,4950,5,"20"
"3939",57,7,7,8997929,9004820,6891,6.9,"20"
"4140",57,7,23,9011461,9014711,3250,3.2,"20"
"4337",57,2,34,9018260,9023849,5589,5.6,"0"
"4442",57,3,27,9026141,9029952,3811,3.8,"20"
"4639",57,1,1,9033390,9036917,3527,3.5,"20"
"4838",57,4,36,9042683,9047809,5126,5.1,"0"
"4935",57,5,77,9049284,9053197,3913,3.9,"20"
"5041",57,8,16,9055572,9059254,3682,3.7,"0"
"5233",57,7,39,9063893,9067547,3654,3.7,"20"
"5343",57,4,44,9068966,9073107,4141,4.1,"0"
"5440",57,5,13,9074513,9078217,3704,3.7,"20"
"5637",57,5,21,9082404,9085765,3361,3.4,"20"
"5842",57,3,3,9089325,9093231,3906,3.9,"20"
"6041",57,8,32,9097345,9101366,4021,4,"0"
"6238",57,4,68,9106106,9111126,5020,5,"0"
"6339",57,5,45,9112465,9115969,3504,3.5,"20"
"6439",57,1,9,9117346,9125504,8158,8.2,"20"
"6644",57,5,53,9129673,9137695,8022,8,"20"
"6740",57,4,60,9139149,9142252,3103,3.1,"0"
"6843",57,3,75,9144818,9149103,4285,4.3,"20"
"6938",57,1,73,9150749,9156553,5804,5.8,"20"
"7044",57,2,10,9157768,9165054,7286,7.3,"0"
"7245",57,3,51,9171795,9179756,7961,8,"20"
"7338",57,7,47,9186844,9193209,6365,6.4,"20"
"7442",57,1,17,9194624,9199504,4880,4.9,"20"
"7644",57,7,71,9203736,9210173,6437,6.4,"20"
"7739",57,7,31,9211668,9216520,4852,4.9,"20"
"7940",57,4,12,9220260,9224626,4366,4.4,"0"
"8140",57,6,46,9228308,9233674,5366,5.4,"0"
"8244",57,2,50,9235037,9239741,4704,4.7,"0"
"8339",57,1,41,9242180,9247179,4999,5,"20"
"8441",57,4,76,9248572,9254813,6241,6.2,"0"
"8536",57,2,26,9256387,9260854,4467,4.5,"0"
"8739",57,4,20,9264799,9268831,4032,4,"0"
"8942",57,5,5,9272098,9277288,5190,5.2,"20"
"9138",57,7,63,9281022,9288155,7133,7.1,"20"
"9241",57,7,79,9290265,9296616,6351,6.4,"20"
"9338",57,3,35,9297932,9302586,4654,4.7,"20"
"9435",57,2,66,9304687,9310130,5443,5.4,"0"
"9541",57,8,56,9311815,9316581,4766,4.8,"0"
"9645",57,6,70,9319648,9324268,4620,4.6,"0"
"9736",57,5,61,9326571,9333881,7310,7.3,"20"
"9843",57,6,54,9335281,9340699,5418,5.4,"0"
"9945",57,6,6,9342074,9350291,8217,8.2,"0"
"10173",57,1,25,9353795,9358625,4830,4.8,"20"
"10341",57,2,42,9362900,9367177,4277,4.3,"0"
"10438",57,8,80,9370364,9374520,4156,4.2,"0"
"10538",57,8,64,9375722,9379699,3977,4,"0"
"10638",57,5,29,9381185,9388595,7410,7.4,"20"
"10838",57,3,19,9392204,9396167,3963,4,"20"
"11036",57,1,33,9402772,9407362,4590,4.6,"20"
"11155",57,3,67,9410305,9415429,5124,5.1,"20"
"11245",57,6,78,9416857,9420559,3702,3.7,"0"
"11338",57,4,28,9422768,9426407,3639,3.6,"0"
"11542",57,1,65,9431909,9438314,6405,6.4,"20"
"11640",57,2,58,9439925,9446899,6974,7,"0"
"11743",57,4,52,9448224,9453759,5535,5.5,"0"
"11837",57,2,18,9455310,9460135,4825,4.8,"0"
"12043",57,6,38,9463630,9472632,9002,9,"0"
"12133",57,1,57,9473983,9478050,4067,4.1,"20"
"10174",58,7,62,13814394,13819046,4652,4.7,"20"
"11156",58,6,29,13821295,13824913,3618,3.6,"0"
"1344",58,4,3,13829396,13832264,2868,2.9,"0"
"1537",58,4,59,13836858,13840672,3814,3.8,"0"
"1637",58,2,49,13842341,13845861,3520,3.5,"0"
"1738",58,1,64,13847400,13850256,2856,2.9,"20"
"1844",58,5,76,13851830,13855588,3758,3.8,"20"
"1940",58,7,38,13858445,13862304,3859,3.9,"20"
"2041",58,1,56,13864075,13867270,3195,3.2,"20"
"2139",58,8,47,13869435,13872252,2817,2.8,"0"
"2244",58,5,20,13874177,13877642,3465,3.5,"20"
"2433",58,8,71,13882017,13885055,3038,3,"0"
"2538",58,3,74,13886563,13890475,3912,3.9,"20"
"2644",58,2,33,13892335,13894970,2635,2.6,"0"
"2742",58,3,10,13896539,13899960,3421,3.4,"20"
"2945",58,1,40,13904187,13907177,2990,3,"20"
"3038",58,6,21,13909130,13912577,3447,3.4,"0"
"3240",58,8,31,13916785,13920691,3906,3.9,"0"
"3438",58,4,67,13924763,13930200,5437,5.4,"0"
"3542",58,2,9,13931936,13935248,3312,3.3,"0"
"3741",58,1,8,13939208,13942398,3190,3.2,"20"
"3940",58,6,13,13945856,13949460,3604,3.6,"0"
"4141",58,6,77,13953985,13957314,3329,3.3,"0"
"4244",58,6,5,13960928,13964821,3893,3.9,"0"
"4443",58,4,35,13968642,13971696,3054,3.1,"0"
"4543",58,7,46,13973410,13976539,3129,3.1,"20"
"4640",58,5,68,13978161,13980949,2788,2.8,"20"
"4742",58,6,61,13982619,13987157,4538,4.5,"0"
"4839",58,4,19,13989408,13992090,2682,2.7,"0"
"5042",58,7,54,13996616,14001379,4763,4.8,"20"
"5143",58,2,41,14002860,14006441,3581,3.6,"0"
"5234",58,4,43,14008589,14011279,2690,2.7,"0"
"5344",58,1,48,14014368,14018498,4130,4.1,"20"
"5441",58,8,23,14019978,14023941,3963,4,"0"
"5638",58,7,6,14028034,14031746,3712,3.7,"20"
"5843",58,1,24,14035152,14038836,3684,3.7,"20"
"6042",58,4,75,14042266,14047529,5263,5.3,"0"
"6141",58,5,28,14049228,14053448,4220,4.2,"20"
"6340",58,6,53,14058019,14061453,3434,3.4,"0"
"6440",58,2,17,14062972,14068498,5526,5.5,"0"
"6645",58,6,37,14072051,14075493,3442,3.4,"0"
"6741",58,7,30,14076830,14079632,2802,2.8,"20"
"6939",58,3,2,14083688,14086846,3158,3.2,"20"
"7138",58,6,45,14092035,14094608,2573,2.6,"0"
"7246",58,5,44,14098677,14102054,3377,3.4,"20"
"7339",58,3,26,14103778,14108417,4639,4.6,"20"
"7534",58,3,18,14112924,14115514,2590,2.6,"20"
"7740",58,8,55,14119579,14122493,2914,2.9,"0"
"7841",58,6,69,14123773,14126955,3182,3.2,"0"
"7941",58,5,12,14128320,14131074,2754,2.8,"20"
"8141",58,8,7,14134705,14138027,3322,3.3,"0"
"8340",58,2,65,14142935,14146148,3213,3.2,"0"
"8442",58,1,72,14147827,14152587,4760,4.8,"20"
"8537",58,8,39,14153951,14157101,3150,3.1,"0"
"8640",58,7,22,14160946,14165125,4179,4.2,"20"
"8840",58,3,42,14168120,14171886,3766,3.8,"20"
"8943",58,3,58,14173806,14177373,3567,3.6,"20"
"9041",58,3,50,14179262,14182425,3163,3.2,"20"
"9139",58,7,78,14184492,14187277,2785,2.8,"20"
"9242",58,5,36,14188468,14192231,3763,3.8,"20"
"9339",58,2,1,14195473,14198402,2929,2.9,"0"
"9542",58,3,34,14203308,14207358,4050,4,"20"
"9646",58,7,14,14208682,14212530,3848,3.8,"20"
"9844",58,5,60,14216176,14220153,3977,4,"20"
"9946",58,1,32,14221764,14224935,3171,3.2,"20"
"10175",58,2,73,14229279,14235019,5740,5.7,"0"
"10243",58,8,79,14236387,14239485,3098,3.1,"0"
"10342",58,4,51,14241254,14244419,3165,3.2,"0"
"10439",58,2,57,14245716,14248611,2895,2.9,"0"
"10539",58,5,52,14249996,14253090,3094,3.1,"20"
"10639",58,3,66,14254805,14258686,3881,3.9,"20"
"10743",58,4,27,14260258,14263409,3151,3.2,"0"
"10944",58,8,63,14268560,14272270,3710,3.7,"0"
"11037",58,8,15,14274251,14277451,3200,3.2,"0"
"11246",58,7,70,14281043,14284564,3521,3.5,"20"
"11339",58,4,11,14286171,14289037,2866,2.9,"0"
"11543",58,5,4,14293005,14296517,3512,3.5,"20"
"11744",58,1,80,14299924,14302769,2845,2.8,"20"
"11838",58,2,25,14304495,14307273,2778,2.8,"0"
"12044",58,1,16,14310370,14313304,2934,2.9,"20"
"10176",59,4,26,16082231,16086243,4012,4,"0"
"1247",59,3,49,16093324,16098312,4988,5,"20"
"1345",59,2,48,16101056,16106409,5353,5.4,"0"
"1438",59,3,9,16109935,16116108,6173,6.2,"20"
"1638",59,5,35,16122411,16127037,4626,4.6,"20"
"1739",59,7,29,16130521,16137732,7211,7.2,"20"
"1941",59,7,69,16143281,16147759,4478,4.5,"20"
"2042",59,2,64,16151368,16154880,3512,3.5,"0"
"2140",59,6,52,16157914,16163735,5821,5.8,"0"
"2245",59,8,78,16166131,16170476,4345,4.3,"0"
"2340",59,3,57,16172691,16176958,4267,4.3,"20"
"2434",59,1,23,16178915,16183720,4805,4.8,"20"
"2645",59,6,28,16190592,16195107,4515,4.5,"0"
"2839",59,8,54,16200155,16204916,4761,4.8,"0"
"2946",59,7,45,16207484,16211362,3878,3.9,"20"
"3039",59,3,25,16213432,16218627,5195,5.2,"20"
"3241",59,3,73,16223735,16228876,5141,5.1,"20"
"3346",59,6,36,16230775,16235715,4940,4.9,"0"
"3439",59,7,37,16238034,16243738,5704,5.7,"20"
"3543",59,5,11,16245542,16249864,4322,4.3,"20"
"3742",59,8,14,16254584,16258837,4253,4.3,"0"
"3941",59,5,51,16263441,16268759,5318,5.3,"20"
"4041",59,5,67,16270565,16275893,5328,5.3,"20"
"4142",59,6,68,16277622,16281789,4167,4.2,"0"
"4245",59,2,16,16284112,16287792,3680,3.7,"0"
"4444",59,2,32,16292609,16296578,3969,4,"0"
"4641",59,6,44,16300292,16304113,3821,3.8,"0"
"4743",59,8,46,16305519,16309281,3762,3.8,"0"
"4840",59,7,5,16310744,16317312,6568,6.6,"20"
"5043",59,4,66,16322526,16326163,3637,3.6,"0"
"5144",59,6,20,16327659,16331798,4139,4.1,"0"
"5345",59,5,59,16335967,16341099,5132,5.1,"20"
"5442",59,8,30,16343333,16347375,4042,4,"0"
"5639",59,5,75,16351524,16357451,5927,5.9,"20"
"5741",59,7,61,16358862,16363516,4654,4.7,"20"
"5844",59,1,31,16365618,16368896,3278,3.3,"20"
"6043",59,3,33,16373904,16377263,3359,3.4,"20"
"6142",59,3,41,16379516,16384279,4763,4.8,"20"
"6239",59,3,1,16386820,16390258,3438,3.4,"20"
"6441",59,3,17,16395317,16399028,3711,3.7,"20"
"6646",59,2,56,16402722,16405256,2534,2.5,"0"
"6742",59,1,79,16407766,16413018,5252,5.3,"20"
"6844",59,8,62,16414783,16418181,3398,3.4,"0"
"6940",59,5,27,16419923,16423106,3183,3.2,"20"
"7139",59,1,39,16427461,16431061,3600,3.6,"20"
"7247",59,6,12,16432771,16436068,3297,3.3,"0"
"7443",59,2,24,16440625,16443907,3282,3.3,"0"
"7645",59,4,50,16451438,16454248,2810,2.8,"0"
"7741",59,2,80,16457192,16460790,3598,3.6,"0"
"7842",59,4,34,16462490,16466736,4246,4.2,"0"
"7942",59,8,38,16469000,16472986,3986,4,"0"
"8038",59,7,13,16474698,16478059,3361,3.4,"20"
"8245",59,8,22,16482958,16487029,4071,4.1,"0"
"8443",59,7,53,16492304,16496580,4276,4.3,"20"
"8538",59,1,47,16499859,16502932,3073,3.1,"20"
"8641",59,6,60,16504507,16506715,2208,2.2,"0"
"8740",59,1,71,16508015,16512009,3994,4,"20"
"8841",59,5,43,16513487,16515915,2428,2.4,"20"
"8944",59,1,7,16517278,16520344,3066,3.1,"20"
"9140",59,1,55,16526770,16530953,4183,4.2,"20"
"9243",59,5,19,16533675,16536709,3034,3,"20"
"9436",59,2,8,16540759,16545570,4811,4.8,"0"
"9647",59,4,74,16549706,16553855,4149,4.1,"0"
"9737",59,3,65,16556092,16559551,3459,3.5,"20"
"9845",59,4,10,16561217,16566038,4821,4.8,"0"
"10036",59,7,77,16571841,16575106,3265,3.3,"20"
"10177",59,8,6,16577625,16581446,3821,3.8,"0"
"10343",59,1,63,16587460,16592932,5472,5.5,"20"
"10440",59,2,72,16595457,16600120,4663,4.7,"0"
"10540",59,1,15,16602958,16605792,2834,2.8,"20"
"10744",59,5,3,16609026,16611942,2916,2.9,"20"
"10945",59,4,58,16619064,16622309,3245,3.2,"0"
"11038",59,6,4,16623565,16626702,3137,3.1,"0"
"11247",59,7,21,16630659,16633964,3305,3.3,"20"
"11438",59,4,18,16638296,16641449,3153,3.2,"0"
"11641",59,6,76,16645216,16648159,2943,2.9,"0"
"11745",59,8,70,16649392,16655304,5912,5.9,"0"
"11839",59,4,42,16657701,16660763,3062,3.1,"0"
"11942",59,2,40,16662357,16665198,2841,2.8,"0"
"12045",59,4,2,16666989,16669730,2741,2.7,"0"
"10178",60,8,13,18408039,18417720,9681,9.7,"0"
"1248",60,3,56,18423260,18427701,4441,4.4,"20"
"1346",60,6,35,18430298,18433953,3655,3.7,"0"
"1439",60,4,41,18435760,18445050,9290,9.3,"0"
"1538",60,1,38,18447099,18454069,6970,7,"20"
"1639",60,7,28,18458255,18463629,5374,5.4,"20"
"1845",60,8,5,18471314,18475501,4187,4.2,"0"
"2043",60,8,37,18483120,18487056,3936,3.9,"0"
"2141",60,5,34,18489554,18497742,8188,8.2,"20"
"2246",60,5,50,18499926,18503573,3647,3.6,"20"
"2341",60,8,53,18508201,18515622,7421,7.4,"0"
"2435",60,4,17,18518021,18521714,3693,3.7,"0"
"2646",60,5,2,18530652,18534782,4130,4.1,"20"
"2840",60,8,29,18552427,18561499,9072,9.1,"0"
"3040",60,7,44,18567548,18572047,4499,4.5,"20"
"3140",60,5,18,18574391,18579143,4752,4.8,"20"
"3347",60,4,49,18590835,18596559,5724,5.7,"0"
"3440",60,2,79,18599079,18603004,3925,3.9,"0"
"3544",60,4,57,18606521,18610605,4084,4.1,"0"
"3640",60,3,24,18616533,18622051,5518,5.5,"20"
"3841",60,7,52,18629732,18637638,7906,7.9,"20"
"3942",60,2,7,18640154,18648078,7924,7.9,"0"
"4143",60,1,46,18663395,18667752,4357,4.4,"20"
"4246",60,7,12,18671147,18674956,3809,3.8,"20"
"4445",60,4,73,18681340,18685357,4017,4,"0"
"4544",60,7,36,18688936,18693895,4959,5,"20"
"4642",60,8,61,18696682,18701104,4422,4.4,"0"
"4744",60,3,80,18703308,18706247,2939,2.9,"20"
"4841",60,3,40,18709590,18713414,3824,3.8,"20"
"4936",60,2,31,18715322,18720565,5243,5.2,"0"
"5145",60,2,55,18730122,18734779,4657,4.7,"0"
"5235",60,1,6,18737772,18745212,7440,7.4,"20"
"5443",60,3,32,18752924,18757960,5036,5,"20"
"5640",60,5,74,18762893,18766536,3643,3.6,"20"
"5742",60,8,77,18768225,18772561,4336,4.3,"0"
"5845",60,1,78,18773933,18778884,4951,5,"20"
"5941",60,1,30,18780570,18784591,4021,4,"20"
"6143",60,6,43,18788453,18792140,3687,3.7,"0"
"6240",60,5,26,18793537,18797520,3983,4,"20"
"6442",60,1,14,18802776,18808949,6173,6.2,"20"
"6647",60,1,22,18813361,18818939,5578,5.6,"20"
"6845",60,2,63,18822981,18828397,5416,5.4,"0"
"6941",60,6,59,18831333,18836535,5202,5.2,"0"
"7045",60,5,10,18837860,18846412,8552,8.6,"20"
"7248",60,6,67,18853552,18858807,5255,5.3,"0"
"7340",60,6,11,18860929,18864475,3546,3.5,"0"
"7535",60,7,76,18872103,18878800,6697,6.7,"20"
"7646",60,1,62,18880284,18885394,5110,5.1,"20"
"7742",60,3,8,18887101,18891147,4046,4,"20"
"7943",60,6,75,18896789,18900236,3447,3.4,"0"
"8039",60,2,47,18901560,18905457,3897,3.9,"0"
"8142",60,4,25,18907952,18912906,4954,5,"0"
"8341",60,5,66,18917448,18922622,5174,5.2,"20"
"8444",60,2,71,18924560,18928802,4242,4.2,"0"
"8539",60,2,23,18930551,18936467,5916,5.9,"0"
"8741",60,3,48,18940517,18946278,5761,5.8,"20"
"8842",60,7,60,18947587,18951070,3483,3.5,"20"
"8945",60,4,33,18952488,18955405,2917,2.9,"0"
"9042",60,8,21,18957033,18962392,5359,5.4,"0"
"9244",60,7,4,18967072,18971486,4414,4.4,"20"
"9437",60,5,42,18977925,18983381,5456,5.5,"20"
"9543",60,2,15,18984633,18989782,5149,5.1,"0"
"9738",60,3,72,18993730,19000560,6830,6.8,"20"
"9846",60,4,1,19004797,19009771,4974,5,"0"
"10037",60,1,54,19015404,19021806,6402,6.4,"20"
"10179",60,4,65,19024777,19029487,4710,4.7,"0"
"10244",60,3,64,19032336,19035785,3449,3.4,"20"
"10344",60,7,68,19037216,19041964,4748,4.7,"20"
"10441",60,6,3,19043629,19047852,4223,4.2,"0"
"10640",60,6,51,19052734,19056999,4265,4.3,"0"
"10745",60,5,58,19059548,19063765,4217,4.2,"20"
"10839",60,8,69,19066481,19071650,5169,5.2,"0"
"10946",60,1,70,19074235,19078760,4525,4.5,"20"
"11039",60,7,20,19080204,19084078,3874,3.9,"20"
"11248",60,6,27,19088753,19093979,5226,5.2,"0"
"11439",60,2,39,19098221,19104396,6175,6.2,"0"
"11544",60,8,45,19107304,19110662,3358,3.4,"0"
"11642",60,3,16,19112481,19118649,6168,6.2,"20"
"11840",60,6,19,19124211,19128276,4065,4.1,"0"
"12046",60,4,9,19140292,19147983,7691,7.7,"0"
"10180",61,7,59,20768664,20776842,8178,8.2,"20"
"11157",61,7,27,20779209,20787156,7947,7.9,"20"
"1347",61,6,18,20791834,20795660,3826,3.8,"0"
"1539",61,3,71,20801478,20805100,3622,3.6,"20"
"1640",61,8,20,20808621,20813190,4569,4.6,"0"
"1846",61,2,38,20817855,20823426,5571,5.6,"0"
"1942",61,2,46,20826168,20830036,3868,3.9,"0"
"2044",61,4,8,20833471,20837744,4273,4.3,"0"
"2247",61,3,47,20842904,20846230,3326,3.3,"20"
"2342",61,2,54,20849517,20854848,5331,5.3,"0"
"2436",61,8,68,20856580,20860700,4120,4.1,"0"
"2539",61,2,6,20863130,20867089,3959,4,"0"
"2743",61,2,22,20873062,20878322,5260,5.3,"0"
"2947",61,6,10,20884289,20890611,6322,6.3,"0"
"3141",61,4,64,20895234,20898315,3081,3.1,"0"
"3242",61,1,21,20902329,20907506,5177,5.2,"20"
"3441",61,2,62,20911990,20915489,3499,3.5,"0"
"3545",61,1,61,20916945,20923242,6297,6.3,"20"
"3641",61,2,30,20925805,20930642,4837,4.8,"0"
"3842",61,1,69,20935515,20940120,4605,4.6,"20"
"3943",61,3,79,20942629,20946685,4056,4.1,"20"
"4042",61,1,45,20949265,20953348,4083,4.1,"20"
"4144",61,3,31,20955288,20960491,5203,5.2,"20"
"4338",61,5,73,20966730,20974304,7574,7.6,"20"
"4446",61,1,53,20976228,20984508,8280,8.3,"20"
"4545",61,7,19,20987535,20990290,2755,2.8,"20"
"4745",61,5,49,20997323,21004669,7346,7.3,"20"
"4842",61,8,52,21009875,21014234,4359,4.4,"0"
"4937",61,1,13,21015999,21021455,5456,5.5,"20"
"5146",61,1,5,21025444,21030248,4804,4.8,"20"
"5346",61,2,70,21036639,21042276,5637,5.6,"0"
"5444",61,1,37,21047952,21051881,3929,3.9,"20"
"5542",61,5,33,21053865,21056479,2614,2.6,"20"
"5641",61,2,78,21062264,21066215,3951,4,"0"
"5743",61,6,2,21068951,21072280,3329,3.3,"0"
"5942",61,4,48,21076427,21080950,4523,4.5,"0"
"6044",61,4,40,21083035,21088608,5573,5.6,"0"
"6144",61,6,34,21090459,21094608,4149,4.1,"0"
"6241",61,8,36,21097193,21100640,3447,3.4,"0"
"6341",61,3,7,21102608,21107352,4744,4.7,"20"
"6537",61,7,11,21116003,21118556,2553,2.6,"20"
"6743",61,8,28,21122545,21126579,4034,4,"0"
"6942",61,7,75,21131828,21136369,4541,4.5,"20"
"7046",61,6,42,21139969,21144341,4372,4.4,"0"
"7140",61,5,57,21148439,21151867,3428,3.4,"20"
"7249",61,1,29,21156573,21160107,3534,3.5,"20"
"7444",61,6,26,21168645,21172597,3952,4,"0"
"7647",61,7,35,21178253,21182551,4298,4.3,"20"
"7743",61,5,1,21187623,21193181,5558,5.6,"20"
"7944",61,4,16,21198135,21200746,2611,2.6,"0"
"8143",61,8,44,21206021,21209002,2981,3,"0"
"8246",61,7,51,21212447,21216482,4035,4,"20"
"8342",61,6,74,21218289,21223061,4772,4.8,"0"
"8445",61,4,32,21228352,21232876,4524,4.5,"0"
"8642",61,4,24,21236946,21241588,4642,4.6,"0"
"8843",61,2,14,21250319,21254865,4546,4.5,"0"
"9043",61,7,43,21262542,21265229,2687,2.7,"20"
"9141",61,8,12,21269421,21273027,3606,3.6,"0"
"9340",61,5,9,21279940,21286026,6086,6.1,"20"
"9544",61,6,58,21293010,21296988,3978,4,"0"
"9648",61,5,17,21301660,21305072,3412,3.4,"20"
"9847",61,3,15,21312303,21315718,3415,3.4,"20"
"10038",61,3,23,21322106,21326296,4190,4.2,"20"
"10245",61,7,67,21332913,21338552,5639,5.6,"20"
"10345",61,5,65,21342845,21347903,5058,5.1,"20"
"10442",61,4,72,21350267,21353875,3608,3.6,"0"
"10541",61,4,80,21358020,21360988,2968,3,"0"
"10641",61,3,55,21362396,21367446,5050,5,"20"
"10746",61,6,50,21371447,21374080,2633,2.6,"0"
"10840",61,8,4,21376344,21381416,5072,5.1,"0"
"11040",61,8,76,21390542,21393828,3286,3.3,"0"
"11158",61,6,66,21396488,21400405,3917,3.9,"0"
"11249",61,1,77,21406305,21411584,5279,5.3,"20"
"11340",61,8,60,21415554,21420304,4750,4.8,"0"
"11440",61,5,41,21423231,21428227,4996,5,"20"
"11545",61,4,56,21431806,21435712,3906,3.9,"0"
"11643",61,5,25,21439438,21443907,4469,4.5,"20"
"11841",61,3,39,21449288,21453307,4019,4,"20"
"11943",61,7,3,21456203,21460905,4702,4.7,"20"
